,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceStandard,Production Days Standard,Standard Sku
475,7500,0.0,A4,450gsm Art Board Silk Finish,None,Double Sided,,1187.5,3,FLY-558-557-507-607-STANDARD
359,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,857.38,5,FLY-567-499-646-651-STANDARD
6274,7500,0.2,A3,300gsm Art Board Coated,None,Double Sided,,931.0,3,FLY-612-568-659-556-STANDARD
1807,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,365.75,3,FLY-506-603-615-609-STANDARD
444,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,219.45,5,FLY-550-505-610-660-STANDARD
230,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,526.16,5,FLY-517-695-518-465-STANDARD
1773,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,199.5,3,FLY-521-560-563-701-STANDARD
461,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,208.48,5,FLY-600-704-648-520-STANDARD
7026,7500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,67.69,4,FLY-663-694-473-564-STANDARD
6495,7500,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,49.64,3,FLY-561-661-558-561-STANDARD
254,7500,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,3,FLY-463-599-607-559-STANDARD
346,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,282.94,5,FLY-609-600-605-648-STANDARD
1729,7500,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,189.52,3,FLY-572-515-518-622-STANDARD
6606,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,95.0,3,FLY-513-607-622-594-STANDARD
323,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,218.5,3,FLY-518-560-458-516-STANDARD
1366,7500,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,1007.0,3,FLY-600-652-559-418-STANDARD
1238,7500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,52.25,3,FLY-500-562-558-563-STANDARD
6544,7500,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,49.64,3,FLY-619-694-464-473-STANDARD
6250,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,427.5,5,FLY-652-610-569-605-STANDARD
623,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,329.41,5,FLY-568-606-556-606-STANDARD
1383,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,526.16,5,FLY-596-472-655-563-STANDARD
6870,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,156.75,3,FLY-519-505-603-518-STANDARD
1442,7500,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,361.0,3,FLY-659-662-515-599-STANDARD
6355,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,553.85,5,FLY-664-405-614-565-STANDARD
6421,7500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,99.64,4,FLY-520-556-554-566-STANDARD
1004,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,553.85,5,FLY-600-579-559-556-STANDARD
748,7500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,104.88,4,FLY-605-653-555-522-STANDARD
1560,7500,0.0,A4,300gsm Art Board Coated,None,Double Sided,,437.0,3,FLY-515-606-707-604-STANDARD
782,7500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,57.0,4,FLY-696-612-513-616-STANDARD
6730,7500,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,71.25,4,FLY-556-604-569-542-STANDARD
6363,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,1306.25,5,FLY-510-513-660-509-STANDARD
6855,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,2565.0,5,FLY-572-505-568-610-STANDARD
981,7500,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,550.52,3,FLY-466-600-516-467-STANDARD
714,7500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,199.5,3,FLY-513-464-462-503-STANDARD
1476,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,218.5,3,FLY-609-508-560-505-STANDARD
957,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,406.12,5,FLY-665-602-564-603-STANDARD
1545,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,346.75,5,FLY-610-705-653-613-STANDARD
816,7500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,956.65,3,FLY-514-561-525-612-STANDARD
840,7500,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,90.25,3,FLY-555-651-469-510-STANDARD
6764,7500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,99.75,3,FLY-604-645-568-602-STANDARD
1518,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,247.0,4,FLY-535-606-521-515-STANDARD
6813,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,208.48,5,FLY-606-411-461-569-STANDARD
867,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,208.48,5,FLY-513-514-604-456-STANDARD
1503,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,329.41,5,FLY-579-557-512-473-STANDARD
925,7500,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,313.5,3,FLY-658-565-525-469-STANDARD
6796,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,427.5,5,FLY-463-601-571-526-STANDARD
6387,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,365.75,3,FLY-507-621-528-659-STANDARD
6828,7500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,297.82,3,FLY-610-562-605-516-STANDARD
6332,7500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,70.76,4,FLY-569-513-607-564-STANDARD
1028,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,347.46,3,FLY-559-569-613-566-STANDARD
1062,7500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,175.99,3,FLY-646-566-513-514-STANDARD
541,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,427.5,5,FLY-481-654-556-607-STANDARD
6470,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,219.45,5,FLY-506-589-464-652-STANDARD
565,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,437.0,3,FLY-555-609-514-509-STANDARD
6980,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,209.0,5,FLY-568-506-602-564-STANDARD
6638,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,857.38,5,FLY-657-521-619-559-STANDARD
1668,7500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,579.5,3,FLY-419-553-522-705-STANDARD
1135,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,365.75,3,FLY-572-609-553-554-STANDARD
588,7500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,270.75,3,FLY-523-616-570-604-STANDARD
6655,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,526.16,5,FLY-650-520-706-518-STANDARD
615,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,424.18,5,FLY-600-564-516-529-STANDARD
891,7500,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,640.78,3,FLY-601-547-654-469-STANDARD
6940,7500,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,342.95,3,FLY-702-614-473-603-STANDARD
6453,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,117.32,5,FLY-416-661-469-605-STANDARD
6298,7500,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,199.5,3,FLY-564-574-602-511-STANDARD
1634,7500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,503.5,3,FLY-655-551-658-522-STANDARD
6672,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,553.85,5,FLY-564-611-510-469-STANDARD
640,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,526.16,5,FLY-609-467-615-460-STANDARD
1111,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,209.0,5,FLY-519-522-603-512-STANDARD
653,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,304.0,5,FLY-514-518-652-564-STANDARD
1407,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,85.5,3,FLY-479-705-617-562-STANDARD
1607,7500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,104.88,4,FLY-512-552-606-524-STANDARD
6915,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,282.94,5,FLY-501-652-515-599-STANDARD
6902,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,857.38,5,FLY-471-559-655-559-STANDARD
1583,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,526.16,5,FLY-560-531-561-546-STANDARD
6696,7500,0.0,A4,300gsm Art Board Coated,None,Single Sided,,415.15,3,FLY-550-608-599-516-STANDARD
677,7500,0.0,A6,300gsm Art Board Coated,None,Double Sided,,156.75,3,FLY-616-510-520-657-STANDARD
288,7500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,225.62,3,FLY-510-623-603-607-STANDARD
1695,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,151.52,5,FLY-517-506-509-602-STANDARD
1089,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,208.48,5,FLY-471-511-477-611-STANDARD
4515,7500,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,1444.0,3,FLY-657-470-506-653-STANDARD
3092,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,47.5,4,FLY-511-520-552-520-STANDARD
4907,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,199.5,3,FLY-481-569-514-568-STANDARD
2741,7500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,156.75,3,FLY-509-515-644-514-STANDARD
191,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,207.58,3,FLY-548-462-573-566-STANDARD
108,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,151.52,5,FLY-567-659-505-605-STANDARD
5612,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,88.44,4,FLY-554-615-567-604-STANDARD
2775,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,45.12,4,FLY-546-601-601-555-STANDARD
3894,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,81.22,3,FLY-513-562-602-563-STANDARD
2799,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,1306.25,5,FLY-468-608-562-557-STANDARD
5578,7500,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,130.86,3,FLY-608-704-510-564-STANDARD
3860,7500,0.0,A5,300gsm Art Board Coated,None,Single Sided,,225.62,3,FLY-466-701-515-519-STANDARD
3926,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,304.0,5,FLY-616-665-564-598-STANDARD
2816,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,553.85,5,FLY-498-518-594-624-STANDARD
2829,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,198.55,5,FLY-695-518-472-573-STANDARD
2846,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,190.0,5,FLY-561-569-553-559-STANDARD
3836,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,297.82,5,FLY-624-564-646-606-STANDARD
5541,7500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,674.5,3,FLY-559-497-514-462-STANDARD
2862,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1672.0,5,FLY-515-517-508-607-STANDARD
2870,7500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,189.52,3,FLY-569-565-651-515-STANDARD
3823,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1353.75,5,FLY-611-422-561-411-STANDARD
4975,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,365.75,3,FLY-529-515-554-610-STANDARD
5517,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,1425.0,5,FLY-472-703-500-618-STANDARD
2904,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,234.65,4,FLY-606-563-558-465-STANDARD
4941,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,415.15,3,FLY-508-612-611-702-STANDARD
2717,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,297.82,5,FLY-607-517-564-563-STANDARD
5646,7500,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,49.64,3,FLY-553-613-506-657-STANDARD
3939,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,282.94,5,FLY-559-558-654-653-STANDARD
47,7500,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,95.0,3,FLY-548-601-610-618-STANDARD
5800,7500,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,49.64,3,FLY-649-529-558-466-STANDARD
2564,7500,0.2,A7,300gsm Art Board Coated,None,Single Sided,,58.66,3,FLY-655-517-515-527-STANDARD
2596,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,288.8,5,FLY-511-753-608-552-STANDARD
4031,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,234.65,4,FLY-601-607-609-608-STANDARD
4814,7500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,674.5,3,FLY-475-700-701-515-STANDARD
5766,7500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,197.6,4,FLY-561-511-476-552-STANDARD
2613,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,654.31,5,FLY-697-552-464-573-STANDARD
4838,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1306.25,5,FLY-561-608-559-556-STANDARD
2621,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,654.31,5,FLY-611-505-559-426-STANDARD
3997,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,342.95,3,FLY-458-559-606-423-STANDARD
4853,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1672.0,5,FLY-472-615-457-517-STANDARD
5751,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1306.25,5,FLY-415-477-647-548-STANDARD
2644,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,131.1,4,FLY-563-563-578-564-STANDARD
5737,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1588.4,5,FLY-472-518-562-554-STANDARD
3963,7500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,85.74,3,FLY-473-615-513-661-STANDARD
4870,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1240.94,5,FLY-518-550-614-612-STANDARD
2671,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1240.94,5,FLY-509-564-523-604-STANDARD
2688,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1240.94,5,FLY-575-558-558-462-STANDARD
4883,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,553.85,5,FLY-603-502-562-556-STANDARD
5680,7500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,496.38,4,FLY-689-461-464-565-STANDARD
2696,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,446.5,5,FLY-466-572-512-709-STANDARD
2704,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,208.48,5,FLY-656-606-549-556-STANDARD
3791,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,90.25,3,FLY-614-656-453-557-STANDARD
5495,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,406.12,5,FLY-574-606-466-606-STANDARD
2939,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,52.25,3,FLY-427-575-563-517-STANDARD
3775,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,688.75,5,FLY-510-655-621-572-STANDARD
5335,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,199.5,3,FLY-505-666-521-419-STANDARD
3554,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,189.52,3,FLY-515-526-479-512-STANDARD
3224,7500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,207.58,3,FLY-601-697-615-463-STANDARD
5122,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,148.91,3,FLY-698-715-508-600-STANDARD
3247,7500,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,503.5,3,FLY-456-604-652-609-STANDARD
5147,7500,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,1520.0,3,FLY-564-562-463-610-STANDARD
5301,7500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,550.52,3,FLY-464-561-425-544-STANDARD
3281,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,93.1,4,FLY-658-517-526-603-STANDARD
3313,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,427.5,5,FLY-552-657-560-510-STANDARD
7107,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,143.95,5,FLY-516-508-603-465-STANDARD
157,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,218.5,3,FLY-611-505-479-573-STANDARD
3337,7500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,124.54,4,FLY-611-506-603-654-STANDARD
3371,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,347.46,3,FLY-460-464-476-563-STANDARD
3510,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,49.64,3,FLY-512-620-573-470-STANDARD
5276,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1377.5,5,FLY-603-560-552-471-STANDARD
5181,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,52.25,3,FLY-551-516-514-652-STANDARD
3407,7500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,199.5,3,FLY-507-564-557-478-STANDARD
5249,7500,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,99.64,4,FLY-498-661-556-469-STANDARD
81,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,247.0,4,FLY-516-600-653-599-STANDARD
3441,7500,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,36.1,4,FLY-665-709-560-606-STANDARD
3468,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,2436.75,5,FLY-571-517-608-524-STANDARD
3485,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,902.5,5,FLY-508-607-462-512-STANDARD
5215,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,347.46,3,FLY-470-519-612-518-STANDARD
3199,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1240.94,5,FLY-524-520-466-556-STANDARD
4065,7500,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,81.22,3,FLY-515-565-509-421-STANDARD
5362,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1306.25,5,FLY-600-558-500-512-STANDARD
3175,7500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,1187.5,3,FLY-503-564-517-557-STANDARD
2962,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,297.82,5,FLY-472-571-558-609-STANDARD
3748,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,124.54,4,FLY-559-465-507-463-STANDARD
5473,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,198.55,5,FLY-552-604-479-515-STANDARD
2977,7500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,54.15,4,FLY-704-461-567-565-STANDARD
3011,7500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,185.01,3,FLY-430-572-561-610-STANDARD
3724,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,143.95,5,FLY-561-468-473-479-STANDARD
5020,7500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,69.49,3,FLY-657-602-552-650-STANDARD
5460,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,180.5,5,FLY-466-558-611-509-STANDARD
3038,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,219.45,5,FLY-507-694-554-551-STANDARD
3697,7500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,418.0,4,FLY-653-525-608-523-STANDARD
5443,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,198.55,5,FLY-515-555-525-572-STANDARD
3051,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,902.5,5,FLY-575-699-596-526-STANDARD
3663,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,207.58,3,FLY-559-699-613-611-STANDARD
5054,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,207.58,3,FLY-699-606-565-557-STANDARD
5411,7500,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,54.15,4,FLY-512-546-656-611-STANDARD
3068,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,151.52,5,FLY-424-622-518-521-STANDARD
1841,7500,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,297.82,3,FLY-567-509-615-698-STANDARD
3647,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1672.0,5,FLY-556-575-506-560-STANDARD
3126,7500,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,397.1,4,FLY-554-663-652-568-STANDARD
3622,7500,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,52.25,3,FLY-510-660-562-561-STANDARD
5377,7500,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,31.59,3,FLY-659-703-572-557-STANDARD
3158,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1425.0,5,FLY-558-613-513-427-STANDARD
5088,7500,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,85.5,3,FLY-466-563-520-505-STANDARD
3588,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,361.0,3,FLY-697-609-600-557-STANDARD
2540,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,209.0,5,FLY-644-466-557-549-STANDARD
