,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
4031,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,258.12,2,FLY-601-607-609-608-EXPRESS
4814,7500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,741.95,1,FLY-475-700-701-515-EXPRESS
5766,7500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,217.36,2,FLY-561-511-476-552-EXPRESS
2613,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,719.74,3,FLY-697-552-464-573-EXPRESS
4838,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1436.88,3,FLY-561-608-559-556-EXPRESS
2621,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,719.74,3,FLY-611-505-559-426-EXPRESS
3997,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,377.24,1,FLY-458-559-606-423-EXPRESS
4853,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1839.2,3,FLY-472-615-457-517-EXPRESS
5751,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1436.88,3,FLY-415-477-647-548-EXPRESS
2644,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,144.21,2,FLY-563-563-578-564-EXPRESS
5737,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1747.24,3,FLY-472-518-562-554-EXPRESS
3963,7500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,94.31,1,FLY-473-615-513-661-EXPRESS
4870,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1365.03,3,FLY-518-550-614-612-EXPRESS
2671,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1365.03,3,FLY-509-564-523-604-EXPRESS
2688,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1365.03,3,FLY-575-558-558-462-EXPRESS
4883,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,609.24,3,FLY-603-502-562-556-EXPRESS
5680,7500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,546.02,2,FLY-689-461-464-565-EXPRESS
2696,7500,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,491.15,3,FLY-466-572-512-709-EXPRESS
2704,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,229.33,3,FLY-656-606-549-556-EXPRESS
3791,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,99.28,1,FLY-614-656-453-557-EXPRESS
5495,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,446.73,3,FLY-574-606-466-606-EXPRESS
2939,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,57.48,1,FLY-427-575-563-517-EXPRESS
3775,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,757.62,3,FLY-510-655-621-572-EXPRESS
5335,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,219.45,1,FLY-505-666-521-419-EXPRESS
3554,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,208.47,1,FLY-515-526-479-512-EXPRESS
3224,7500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,228.34,1,FLY-601-697-615-463-EXPRESS
5122,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,163.8,1,FLY-698-715-508-600-EXPRESS
3247,7500,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,553.85,1,FLY-456-604-652-609-EXPRESS
5147,7500,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,1672.0,1,FLY-564-562-463-610-EXPRESS
5301,7500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,605.57,1,FLY-464-561-425-544-EXPRESS
3281,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,102.41,2,FLY-658-517-526-603-EXPRESS
3313,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,470.25,3,FLY-552-657-560-510-EXPRESS
7107,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,158.34,3,FLY-516-508-603-465-EXPRESS
157,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,240.35,1,FLY-611-505-479-573-EXPRESS
3337,7500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,136.99,2,FLY-611-506-603-654-EXPRESS
3371,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,382.21,1,FLY-460-464-476-563-EXPRESS
3510,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,54.6,1,FLY-512-620-573-470-EXPRESS
5276,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1515.25,3,FLY-603-560-552-471-EXPRESS
5181,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,57.48,1,FLY-551-516-514-652-EXPRESS
3407,7500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,219.45,1,FLY-507-564-557-478-EXPRESS
5249,7500,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,109.6,2,FLY-498-661-556-469-EXPRESS
81,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,271.7,2,FLY-516-600-653-599-EXPRESS
3441,7500,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,39.71,2,FLY-665-709-560-606-EXPRESS
3468,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,2680.42,3,FLY-571-517-608-524-EXPRESS
3485,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,992.75,3,FLY-508-607-462-512-EXPRESS
5215,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,382.21,1,FLY-470-519-612-518-EXPRESS
3199,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1365.03,3,FLY-524-520-466-556-EXPRESS
4065,7500,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,89.34,1,FLY-515-565-509-421-EXPRESS
5362,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1436.88,3,FLY-600-558-500-512-EXPRESS
3175,7500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,1306.25,1,FLY-503-564-517-557-EXPRESS
2962,7500,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,327.6,3,FLY-472-571-558-609-EXPRESS
3748,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,136.99,2,FLY-559-465-507-463-EXPRESS
5473,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,218.4,3,FLY-552-604-479-515-EXPRESS
2977,7500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,59.56,2,FLY-704-461-567-565-EXPRESS
3011,7500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,203.51,1,FLY-430-572-561-610-EXPRESS
3724,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,158.34,3,FLY-561-468-473-479-EXPRESS
5020,7500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,76.44,1,FLY-657-602-552-650-EXPRESS
5460,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,198.55,3,FLY-466-558-611-509-EXPRESS
3038,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,241.4,3,FLY-507-694-554-551-EXPRESS
3697,7500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,459.8,2,FLY-653-525-608-523-EXPRESS
5443,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,218.4,3,FLY-515-555-525-572-EXPRESS
3051,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,992.75,3,FLY-575-699-596-526-EXPRESS
3663,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,228.34,1,FLY-559-699-613-611-EXPRESS
5054,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,228.34,1,FLY-699-606-565-557-EXPRESS
5411,7500,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,59.56,2,FLY-512-546-656-611-EXPRESS
3068,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,166.67,3,FLY-424-622-518-521-EXPRESS
1841,7500,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,327.6,1,FLY-567-509-615-698-EXPRESS
3647,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1839.2,3,FLY-556-575-506-560-EXPRESS
3126,7500,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,436.81,2,FLY-554-663-652-568-EXPRESS
3622,7500,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,57.48,1,FLY-510-660-562-561-EXPRESS
5377,7500,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,34.75,1,FLY-659-703-572-557-EXPRESS
3158,7500,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1567.5,3,FLY-558-613-513-427-EXPRESS
5088,7500,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,94.05,1,FLY-466-563-520-505-EXPRESS
3588,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,397.1,1,FLY-697-609-600-557-EXPRESS
2540,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,229.9,3,FLY-644-466-557-549-EXPRESS
5712,7500,0.0,A5,450gsm Art Board Silk Finish,None,Single Sided,,526.15,1,FLY-562-523-511-564-EXPRESS
6019,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1365.03,3,FLY-664-614-612-753-EXPRESS
4662,7500,0.2,Square 148mm x 148mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,609.24,3,FLY-460-557-473-615-EXPRESS
6065,7500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,104.24,1,FLY-645-577-696-648-EXPRESS
2139,7500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,78.38,2,FLY-611-551-613-514-EXPRESS
2173,7500,0.2,A7,300gsm Art Board Coated,None,Double Sided,,67.92,1,FLY-461-565-472-656-EXPRESS
4333,7500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,76.44,1,FLY-453-522-524-458-EXPRESS
6041,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,992.75,3,FLY-553-519-507-563-EXPRESS
2207,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,99.28,1,FLY-561-556-555-699-EXPRESS
4684,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,943.12,3,FLY-565-521-471-653-EXPRESS
2241,7500,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,36.58,1,FLY-609-553-609-462-EXPRESS
4360,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,241.4,3,FLY-498-608-613-451-EXPRESS
4299,7500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,261.25,1,FLY-615-560-513-413-EXPRESS
4275,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,1747.24,3,FLY-573-451-469-549-EXPRESS
2285,7500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,163.8,1,FLY-543-472-525-562-EXPRESS
4250,7500,0.0,A5,300gsm Art Board Coated,None,Double Sided,,261.25,1,FLY-565-564-512-569-EXPRESS
5980,7500,0.2,A7,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,158.34,3,FLY-466-505-504-566-EXPRESS
2312,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,757.62,3,FLY-647-461-514-655-EXPRESS
4216,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,54.6,1,FLY-563-655-515-563-EXPRESS
4719,7500,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,34.75,1,FLY-662-658-660-553-EXPRESS
5972,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,381.42,3,FLY-570-661-606-507-EXPRESS
2320,7500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,526.15,1,FLY-564-657-573-525-EXPRESS
5995,7500,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,637.45,1,FLY-459-460-602-517-EXPRESS
2115,7500,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,229.9,3,FLY-504-553-461-569-EXPRESS
2083,7500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,62.7,2,FLY-462-558-560-613-EXPRESS
6097,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,992.75,3,FLY-609-611-603-515-EXPRESS
1864,7500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Single Sided,,282.93,1,FLY-572-532-665-670-EXPRESS
4549,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,208.47,1,FLY-528-569-603-472-EXPRESS
6196,7500,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,36.58,1,FLY-661-510-586-608-EXPRESS
1898,7500,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,74.46,2,FLY-520-699-614-508-EXPRESS
4490,7500,0.0,A4,450gsm Art Board Silk Finish,None,Single Sided,,1240.93,1,FLY-571-460-563-556-EXPRESS
1932,7500,0.0,A6,300gsm Art Board Coated,None,Single Sided,,163.8,1,FLY-525-602-433-476-EXPRESS
4476,7500,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1436.88,3,FLY-653-566-500-569-EXPRESS
4583,7500,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,163.8,1,FLY-605-600-601-606-EXPRESS
6161,7500,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,99.28,1,FLY-476-519-554-612-EXPRESS
1964,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,135.85,3,FLY-465-523-655-555-EXPRESS
4449,7500,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,41.8,2,FLY-519-612-554-521-EXPRESS
1981,7500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,208.47,1,FLY-554-524-511-559-EXPRESS
4610,7500,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,241.4,3,FLY-506-602-563-460-EXPRESS
6127,7500,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,94.05,1,FLY-510-649-513-464-EXPRESS
2015,7500,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,57.48,1,FLY-468-610-464-468-EXPRESS
4415,7500,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,217.36,2,FLY-464-616-515-520-EXPRESS
226,7500,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1439.48,3,FLY-504-544-460-511-EXPRESS
2049,7500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,81.93,2,FLY-596-707-472-648-EXPRESS
6112,7500,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1747.24,3,FLY-563-561-608-516-EXPRESS
4382,7500,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,446.73,3,FLY-517-707-616-503-EXPRESS
4635,7500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,80.46,1,FLY-693-514-565-564-EXPRESS
123,7500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,203.78,1,FLY-520-756-701-608-EXPRESS
218,7500,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,229.33,3,FLY-518-558-460-567-EXPRESS
3472,7500,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,578.78,3,FLY-522-566-604-501-EXPRESS
2444,7500,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,574.75,2,FLY-462-603-607-656-EXPRESS
4099,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,382.21,1,FLY-506-554-607-507-EXPRESS
2410,7500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,104.24,1,FLY-651-559-556-596-EXPRESS
5929,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1439.48,3,FLY-553-461-467-614-EXPRESS
4780,7500,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,206.49,2,FLY-520-565-521-515-EXPRESS
5868,7500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,214.22,1,FLY-565-515-598-512-EXPRESS
5902,7500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,144.21,2,FLY-567-666-644-514-EXPRESS
4131,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,135.85,3,FLY-425-714-469-606-EXPRESS
4148,7500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,1240.93,1,FLY-451-609-656-609-EXPRESS
2493,7500,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,1515.25,3,FLY-564-556-506-558-EXPRESS
2476,7500,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,218.4,3,FLY-609-503-511-559-EXPRESS
2386,7500,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,129.05,3,FLY-468-577-482-664-EXPRESS
4756,7500,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,446.73,3,FLY-564-516-559-519-EXPRESS
4743,7500,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,1365.03,3,FLY-608-526-560-513-EXPRESS
2354,7500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,80.46,1,FLY-519-612-566-654-EXPRESS
2508,7500,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,89.34,1,FLY-474-708-604-652-EXPRESS
5945,7500,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,99.28,1,FLY-515-610-523-493-EXPRESS
5834,7500,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,206.49,2,FLY-506-518-610-467-EXPRESS
4182,7500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,704.86,1,FLY-463-599-525-650-EXPRESS
3555,10000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,233.3,1,FLY-515-526-479-512-EXPRESS
4416,10000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,292.6,2,FLY-464-616-515-520-EXPRESS
4132,10000,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,182.88,3,FLY-425-714-469-606-EXPRESS
4757,10000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,595.65,3,FLY-564-516-559-519-EXPRESS
4383,10000,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,595.65,3,FLY-517-707-616-503-EXPRESS
3589,10000,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,532.95,1,FLY-697-609-600-557-EXPRESS
4839,10000,0.2,A4,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1609.3,3,FLY-561-608-559-556-EXPRESS
5089,10000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,130.62,1,FLY-466-563-520-505-EXPRESS
360,10000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,1141.67,3,FLY-567-499-646-651-EXPRESS
6856,10000,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,3814.25,3,FLY-572-505-568-610-EXPRESS
589,10000,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,418.0,1,FLY-523-616-570-604-EXPRESS
7003,10000,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,407.02,3,FLY-746-575-564-657-EXPRESS
3623,10000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,73.15,1,FLY-510-660-562-561-EXPRESS
4636,10000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,108.68,1,FLY-693-514-565-564-EXPRESS
4854,10000,0.2,A3,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,2413.95,3,FLY-472-615-457-517-EXPRESS
783,10000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,86.94,2,FLY-696-612-513-616-EXPRESS
6829,10000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,426.89,1,FLY-610-562-605-516-EXPRESS
4908,10000,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,245.58,1,FLY-481-569-514-568-EXPRESS
3998,10000,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,506.31,1,FLY-458-559-606-423-EXPRESS
3473,10000,0.2,A5,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,693.44,3,FLY-522-566-604-501-EXPRESS
542,10000,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,627.0,3,FLY-481-654-556-607-EXPRESS
4550,10000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,233.3,1,FLY-528-569-603-472-EXPRESS
3486,10000,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1201.75,3,FLY-508-607-462-512-EXPRESS
4491,10000,0.0,A4,450gsm Art Board Silk Finish,None,Single Sided,,1389.85,1,FLY-571-460-563-556-EXPRESS
6814,10000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,273.01,3,FLY-606-411-461-569-EXPRESS
4032,10000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,347.47,2,FLY-601-607-609-608-EXPRESS
5182,10000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,73.15,1,FLY-551-516-514-652-EXPRESS
566,10000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,522.5,1,FLY-555-609-514-509-EXPRESS
4477,10000,0.2,Square 210mm x 210mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,1609.3,3,FLY-653-566-500-569-EXPRESS
158,10000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,271.7,1,FLY-611-505-479-573-EXPRESS
4611,10000,0.2,Square 105mm x 105mm,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,287.38,3,FLY-506-602-563-460-EXPRESS
841,10000,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,114.95,1,FLY-555-651-469-510-EXPRESS
3511,10000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,69.5,1,FLY-512-620-573-470-EXPRESS
324,10000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,271.7,1,FLY-518-560-458-516-EXPRESS
4584,10000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,228.34,1,FLY-605-600-601-606-EXPRESS
4100,10000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,446.73,1,FLY-506-554-607-507-EXPRESS
817,10000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,1409.7,1,FLY-514-561-525-612-EXPRESS
4450,10000,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,50.16,2,FLY-519-612-554-521-EXPRESS
82,10000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,365.75,2,FLY-516-600-653-599-EXPRESS
3648,10000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Soft Touch),Double Sided,,2413.95,3,FLY-556-575-506-560-EXPRESS
4815,10000,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,877.8,1,FLY-475-700-701-515-EXPRESS
5123,10000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,223.37,1,FLY-698-715-508-600-EXPRESS
347,10000,0.2,1/3 A4 (DL),450gsm Art Board Silk Finish,Both Sides (Soft Touch),Single Sided,,436.81,3,FLY-609-600-605-648-EXPRESS
6981,10000,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,287.38,3,FLY-568-506-602-564-EXPRESS
5148,10000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,2194.5,1,FLY-564-562-463-610-EXPRESS
4361,10000,0.2,A6,450gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,287.38,3,FLY-498-608-613-451-EXPRESS
384,10000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,124.09,1,FLY-647-603-648-602-EXPRESS
